year,sector_code,sector_text,industry_code,industry_text,L20,T30,productivity
2006,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,208.497,11060.724,53.0497992776875
2007,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,207.564,12126.389,58.4224094737045
2008,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,204.127,11827.624,57.9424769873657
2009,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,202.814,10449.401,51.5220892048872
2010,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,207.396,10421.648,50.2499951783062
2011,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,218.654,12614.463,57.6914348697028
2012,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,242.568,12812.653,52.8208708485868
2013,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,249.393,13720.164,55.0142305517797
2014,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,251.903,14861.117,58.9953950528577
2015,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,241.528,16400.562,67.9033569606837
2016,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,236.954,17263.967,72.8578838086717
2017,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,220.811,18027.423,81.6418701966841
2018,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,191.027,19224.935,100.639883367273
2019,S,"Arts, Entertainment, and Recreation",N71311_,Amusement and theme parks,195.274,20314.835,104.032462078925
2007,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,235.071,13813.273,58.7621314411391
2008,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,231.296,13614.157,58.8603218386829
2009,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,228.874,12114.73,52.9318751802302
2010,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,233.038,12083.189,51.8507239162712
2011,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,245.421,14301.139,58.2718634509679
2012,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,271.989,14546.841,53.4831960116034
2013,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,280.345,15553.041,55.4782179100751
2014,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,283.361,16893.719,59.6190689615014
2015,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,272.51,18776.941,68.903676929287
2016,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,268.651,20104.834,74.8362522380337
2017,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,254.428,21645.86,85.0765639001997
2018,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,221.958,23357.927,105.235796862469
2019,S,"Arts, Entertainment, and Recreation",N7131__,Amusement parks and arcades,227.756,24728.905,108.576305344316
2001,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,245.007,11006.299,44.9223858910154
2002,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,239.761,12753.504,53.192570935223
2003,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,245.822,14481.815,58.911793899651
2004,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,259.395,15620.432,60.2187089188304
2005,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,264.215,15119.242,57.2232537895275
2006,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,254.048,15572.699,61.2982546605366
2007,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,252.907,15445.413,61.0715124531943
2008,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,245.943,14984.742,60.9277027603957
2009,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,229.131,13728.074,59.9136476513436
2010,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,217.698,13620.962,62.5681540482687
2011,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,218.747,14004.065,64.0194608383201
2012,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,223.672,13964.183,62.431520261812
2013,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,224.697,14464.594,64.3737744607182
2014,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,229.736,14433.391,62.8259872201135
2015,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,232.782,14289.675,61.3865118436993
2016,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,232.986,14216.659,61.0193702625909
2017,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,229.783,14788.18,64.3571543586775
2018,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,215.526,15774.79,73.1920510750443
2019,S,"Arts, Entertainment, and Recreation",N7132__,Gambling industries,206.989,16828.618,81.301991893289
2002,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,441.295,18762.006,42.5157910241449
2003,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,476.433,18531.171,38.8956495456864
2004,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,496.537,19767.136,39.8099960325212
2005,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,541.299,20688.15,38.2194498789024
2006,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,536.035,21833.623,40.7317115486862
2007,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,523.94,22561.697,43.0616043821812
2008,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,511.057,22376.627,43.7849926720503
2009,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,478.274,21529.689,45.0153865775685
2010,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,471.548,21128.044,44.8057122498664
2011,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,466.181,21215.443,45.5090254643583
2012,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,470.39,22301.964,47.4116456557325
2013,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,491.277,22427.091,45.6506024096386
2014,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,509.683,22856.208,44.8439677211129
2015,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,512.436,23535.785,45.9292184780148
2016,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,530.035,24154.955,45.572377295839
2017,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,532.754,24586.179,46.1492152100219
2018,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,521.128,25279.657,48.509496707143
2019,S,"Arts, Entertainment, and Recreation",N713910,Golf courses and country clubs,520.318,25747.013,49.48322564278
2002,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,441.295,18762.006,42.5157910241449
2003,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,476.433,18531.171,38.8956495456864
2004,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,496.537,19767.136,39.8099960325212
2005,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,541.299,20688.15,38.2194498789024
2006,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,536.035,21833.623,40.7317115486862
2007,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,523.94,22561.697,43.0616043821812
2008,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,511.057,22376.627,43.7849926720503
2009,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,478.274,21529.689,45.0153865775685
2010,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,471.548,21128.044,44.8057122498664
2011,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,466.181,21215.443,45.5090254643583
2012,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,470.39,22301.964,47.4116456557325
2013,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,491.277,22427.091,45.6506024096386
2014,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,509.683,22856.208,44.8439677211129
2015,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,512.436,23535.785,45.9292184780148
2016,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,530.035,24154.955,45.572377295839
2017,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,532.754,24586.179,46.1492152100219
2018,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,521.128,25279.657,48.509496707143
2019,S,"Arts, Entertainment, and Recreation",N71391_,Golf courses and country clubs,520.318,25747.013,49.48322564278
2002,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,547.697,15549.147,28.3900532593752
2003,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,554.426,16906.108,30.4929927528651
2004,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,535.883,17784.506,33.1872927486037
2005,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,513.455,18890.527,36.7910079753825
2006,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,490.411,19975.86,40.7328954693104
2007,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,486.759,21988.334,45.1729377371554
2008,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,478.393,22938.276,47.9486029268823
2009,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,476.665,22424.958,47.0455309284298
2010,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,470.514,22949.954,48.7763467186949
2011,S,"Arts, Entertainment, and Recreation",N713940,Fitness and recreational sports centers,476.413,23890.219,50.146026661741
